Buyer Address,Buyer Name,Trade Count,Trade Collection,Trade NFT,Trade Price,Trade Date,Featured Date 
0x199977032f4a12cad0f5970c0728865ead99b739,russiancreampack,1,Unravelling: Void Attractors,Void Attractor: #252,0.97,2021-07-31T11:34:45.331576,2021-08-03T09:36:39
0x84e2aeabb4f48551930b79371ebcd13f55a3ea88,gen0sha,1,Unravelling: Void Attractors,Void Attractor: #560,1.0,2021-07-31T07:46:17.254321,2021-08-03T09:36:39
0xeb09a1a4d49046fe48b981d111553d5a2b26f074,DrNifty,1,Unravelling: Void Attractors,Void Attractor: #411,0.71,2021-07-31T07:20:54.887349,2021-08-03T09:36:39
0x65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,,1,Unravelling: Void Attractors,Void Attractor: #546,0.69,2021-07-31T06:40:07.305284,2021-08-03T09:36:39
0xdfd53f6ed2fb24add42de59dab002bac2a97f5d9,joshy36,1,Unravelling: Void Attractors,Void Attractor: #419,0.69,2021-07-31T04:16:21.520071,2021-08-03T09:36:39
0xd4db6d8ef756141de0d838808ddb8ffcd847d7ff,thedave99,1,Unravelling: Void Attractors,Void Attractor: #175,1.0,2021-07-30T21:08:56.067300,2021-08-03T09:36:39
0x0100029670faae0fd631810c483b9cae68e9bb1a,oggi,1,Unravelling: Void Attractors,Void Attractor: #35,0.5,2021-07-30T20:51:27.267824,2021-08-03T09:36:39
0xc8a974a97f6a7f57b6ce09aed5905d5547039f11,Ambrose,1,Unravelling: Void Attractors,Void Attractor: #455,1.0,2021-07-30T20:32:48.135974,2021-08-03T09:36:39
0xee05f658e18eb04d250f829b1920c2fbf6907e27,bonafidehan-a,1,Unravelling: Void Attractors,Void Attractor: #231,1.44,2021-07-30T20:26:49.676296,2021-08-03T09:36:39
0xe35c3d08163da9bd4efa00879a78504d69820b5c,lmpostor,1,Unravelling: Void Attractors,Void Attractor: #452,1.5,2021-07-30T20:24:08.606903,2021-08-03T09:36:39
0x57a47e074eec8cd343b6ae08f2fb2f27e997f808,,1,Unravelling: Void Attractors,Void Attractor: #63,1.3,2021-07-30T20:10:22.761879,2021-08-03T09:36:39
0x1aae1bc09e1785c8cb00650db0c6015bd73b0c7e,sean272727,1,Unravelling: Void Attractors,Void Attractor: #549,1.3,2021-07-30T20:05:53.920587,2021-08-03T09:36:39
0x9d9de0f6410a89c5334d5221b4f2104ac87f16c0,Unlimitart,1,Unravelling: Void Attractors,Void Attractor: #115,1.15,2021-07-30T19:59:15.133567,2021-08-03T09:36:39
0x80c9071d47ea0f22b4c14e61bcd90f08ca67880d,80C9071D47Ea0F22B4C14e61bCd90f08CA67880D,1,Unravelling: Void Attractors,Void Attractor: #382,1.4,2021-07-30T19:56:11.575599,2021-08-03T09:36:39
0xd1bea81dd97d4fcebc5b25686bdca04deff3991f,dinfo,1,Unravelling: Void Attractors,Void Attractor: #514,1.49,2021-07-30T19:55:31.619483,2021-08-03T09:36:39
0xb22765c4db81aefcc6aa1a6e6a826e0d54faa2e6,BabyGoose,1,Unravelling: Void Attractors,Void Attractor: #545,1.2,2021-07-30T19:52:58.763879,2021-08-03T09:36:39
0x2177da04f9479496c2292d6344d306aa49beb34a,Rushyyy,1,Unravelling: Void Attractors,Void Attractor: #517,0.99,2021-07-30T19:46:05.549213,2021-08-03T09:36:39
0x7af2cd5db5951feea39e2599c3ee9f4e4e0fb482,0x0x0x0x02,1,Unravelling: Void Attractors,Void Attractor: #488,0.888,2021-07-30T19:35:59.400836,2021-08-03T09:36:39
0x102a618b36c32b338c03526255dcf2a39eb1897f,walletstalker,1,Unravelling: Void Attractors,Void Attractor: #151,0.75,2021-07-30T19:34:16.715201,2021-08-03T09:36:39
0x497d32a3f4e9a4aced0a485c905a167b0517fe0d,Mikeyz,1,Unravelling: Void Attractors,Void Attractor: #313,0.9,2021-07-30T19:32:56.276403,2021-08-03T09:36:39
0x75b772f2bb4f47fbb31b14d6e034b81cb0a03730,PerilousMB,1,Unravelling: Void Attractors,Void Attractor: #336,0.75,2021-07-30T19:30:57.301533,2021-08-03T09:36:39
0x1c2ef64b96bff2396842a7750b7504fb20d718dc,Jessly,1,Unravelling: Void Attractors,Void Attractor: #152,0.75,2021-07-30T19:30:41.427941,2021-08-03T09:36:39
0x3c47212bc5b278f51e98f1a40f684eec6446b93c,jambacoin,1,Unravelling: Void Attractors,Void Attractor: #287,0.7,2021-07-30T19:28:30.981493,2021-08-03T09:36:39
0x104525e3d1740a674ad6c25c50d41f70e879f8f7,vault223,1,Unravelling: Void Attractors,Void Attractor: #335,0.75,2021-07-30T19:25:16.069421,2021-08-03T09:36:39
0xf29155745c8ee222d4f7d6a2a7a50c1901f27de2,ethereumDapps,1,Unravelling: Void Attractors,Void Attractor: #265,0.59,2021-07-30T19:24:04.093828,2021-08-03T09:36:39
0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,h4lt_,1,Unravelling: Void Attractors,Void Attractor: #246,0.75,2021-07-30T19:23:22.522228,2021-08-03T09:36:39
0x566a3cba6b3b8b2582867c6d86e8583831fbc8b6,,1,Unravelling: Void Attractors,Void Attractor: #437,0.5,2021-07-30T19:15:54.024825,2021-08-03T09:36:39
0xcaf6fd54fb74c95b28f5e94952ca21b46e4071cc,RasterEyes,1,Unravelling: Void Attractors,Void Attractor: #262,0.69,2021-07-30T19:13:15.493866,2021-08-03T09:36:39
0x9a1e68839a071b4a93845d32c01bbb41c6d95ff7,,1,Unravelling: Void Attractors,Void Attractor: #438,0.5,2021-07-30T19:06:32.001319,2021-08-03T09:36:39
0x1690935830f42cd60245d59f614feb052d448d93,bitCollector,1,Unravelling: Void Attractors,Void Attractor: #489,0.65,2021-07-30T19:06:05.608420,2021-08-03T09:36:39
0x6396ef1c07949476aabae95c926872ba2dacdcaf,trippt,1,Unravelling: Void Attractors,Void Attractor: #117,0.5,2021-07-30T18:58:28.290957,2021-08-03T09:36:39
0xd0ac2cd3f50b3b7b48a6e4fda1dfea9a26085605,EPatNFT,1,Unravelling: Void Attractors,Void Attractor: #485,0.44,2021-07-30T18:57:33.327053,2021-08-03T09:36:39
0x358100c75a442a1a40d9aa0662269d320d7f0f2e,zerobeta,1,Unravelling: Void Attractors,Void Attractor: #135,0.5,2021-07-30T18:56:31.811652,2021-08-03T09:36:39
0x3042887f97821ec36be64d2677efd2e943a4cb0f,NovusX,1,Unravelling: Void Attractors,Void Attractor: #427,0.6,2021-07-30T18:49:26.672558,2021-08-03T09:36:39
0xd73417c4a65822465511acab078ee0ac2040c1d2,sigma_grindset,1,Unravelling: Void Attractors,Void Attractor: #52,0.4,2021-07-30T18:48:37.827897,2021-08-03T09:36:39
0x00d29fbc981d05edba69bc0909e391a132271357,0x00d29fbc,1,Unravelling: Void Attractors,Void Attractor: #376,0.75,2021-07-30T18:43:20.794924,2021-08-03T09:36:39
0x1393e04c698a8ee0bc5bfbf3c8b79669744c545e,cyrptoflow,1,Unravelling: Void Attractors,Void Attractor: #490,0.6,2021-07-30T18:40:34.140179,2021-08-03T09:36:39
0xb1e079854268985431935ce53aa54c8e1722fa0d,Ndbdhdjdb,1,Unravelling: Void Attractors,Void Attractor: #519,0.75,2021-07-30T18:39:33.580887,2021-08-03T09:36:39
0x36fa11f6715a5e440871f531030ee4e94d7b9309,PeyThatManHisMoney,1,Unravelling: Void Attractors,Void Attractor: #378,0.5,2021-07-30T18:37:30.493142,2021-08-03T09:36:39
0x18d7643d52825bb90ac5a1caf6594a991f5c9c3f,DoubleAgentBorange000,1,Unravelling: Void Attractors,Void Attractor: #514,0.75,2021-07-30T18:35:56.440458,2021-08-03T09:36:39
0x97f50652a201eb3f8fb9ddb33766c7157224c45b,baddie_hunter69,1,Unravelling: Void Attractors,Void Attractor: #380,0.2,2021-07-30T18:33:54.391413,2021-08-03T09:36:39
0xf1fcffba10de3cd282baf4b6e49393ba03dd3be7,L3xc,1,MINDDS,MINDDS,2.0,2021-08-02T03:43:42.606314,2021-08-03T09:36:39
0xe38df4fc94172294164d51dd5736ba8a8ce6116a,Justisisserved,1,MINDDS,MINDDS,0.25,2021-08-01T22:58:11.018622,2021-08-03T09:36:39
0x2312a6fc2ab23555f35c1d05ccbbce938445bc9e,Znifferi,1,MINDDS,MINDDS,2.5,2021-08-01T12:41:06.639942,2021-08-03T09:36:39
0xd19956cfea7c274d9e92d0e8ed54b962f03123e3,ROLOO,1,MINDDS,MINDDS,0.25,2021-08-01T00:33:13.535034,2021-08-03T09:36:39
0xac4109a00af7d892be8512e82a9c82cae63de88b,beholdthefield,1,MINDDS,MINDDS,0.25,2021-08-01T00:07:21.036353,2021-08-03T09:36:39
0x45bf8472fb90e200e887195aa79a3d8b80d1613d,Dignan,1,MINDDS,MINDDS,0.25,2021-08-01T00:03:01.483400,2021-08-03T09:36:39
0x7d2879899a39378cca83ceb076a50fbc77c65205,VitaminButterlin,1,MINDDS,MINDDS,2.5,2021-07-31T18:00:18.443969,2021-08-03T09:36:39
0x9c6333d875c68bdb393744889a285d4e1250058c,goinleft,1,MINDDS,MINDDS,3.6,2021-07-31T17:39:53.191218,2021-08-03T09:36:39
0x63f42bfc17b6ff3a7f487c406b8e006d0d4970c3,ultraparadise,1,MINDDS,MINDDS,4.8,2021-07-31T15:11:42.552805,2021-08-03T09:36:39
0x509f6cba3ded584bea5bbf31edff1049fb4aed82,ED209,1,MINDDS,MINDDS,5.75,2021-07-30T23:04:30.192763,2021-08-03T09:36:39
0x81f468ceb02400c6f9810ddf9b33f1c27a80ff55,SchligReborn,1,MINDDS,MINDDS,3.6,2021-07-30T22:40:04.832360,2021-08-03T09:36:39
0x1731bdd386e021a7744282454887a87551725819,CapetainTrippy,1,MINDDS,MINDDS,4.0,2021-07-30T22:20:09.627137,2021-08-03T09:36:39
0x3f304c6721f35ff9af00fd32650c8e0a982180ab,AllisonHarvard,1,MINDDS,MINDDS,0.39,2021-07-30T21:04:47.590646,2021-08-03T09:36:39
0x581bd489306df3fd5095b79d914d0db0f52eebd5,Buckyb,1,MINDDS,MINDDS,0.25,2021-07-30T20:18:58.772598,2021-08-03T09:36:39
0xdf8690685227bcb55c7e12de1f0825e1c7cdd29a,fkaZeroth,1,MINDDS,MINDDS,0.25,2021-07-30T20:12:13.822290,2021-08-03T09:36:39
0x870533da4902752e34013b90238a865e9a476eb3,southside2,1,MINDDS,MINDDS,4.0,2021-07-30T19:15:16.862149,2021-08-03T09:36:39
0x347f4a7f9e61a57c98b1334e2cbab9e793c6224a,FocusNFT_Sniper,1,MINDDS,MINDDS,3.7,2021-07-30T06:16:38.769835,2021-08-03T09:36:39
0x6cf98c66457a7acb39b37f4a85d3149dc3570596,,1,MINDDS,MINDDS,4.6,2021-07-30T06:16:28.154757,2021-08-03T09:36:39
0x9bc910f14b0ee83689b9f49337b1dfd2962dbb94,LinusCaldwell,1,MINDDS,MINDDS,4.61,2021-07-29T23:13:51.141894,2021-08-03T09:36:39
0xb0e22be741a68019dca67d97f37b6c15c9f647c8,BigShaq,1,MINDDS,MINDDS,0.25,2021-07-29T23:04:36.353877,2021-08-03T09:36:39
0x08c3d4a4fe4e28f4ea0402fccf35d5b81e8f1ec8,DRiveraTX,1,MINDDS,MINDDS,0.25,2021-07-29T20:37:08.289029,2021-08-03T09:36:39
0xb0d15b7b865565fe335b594f2832989f82936025,KOSKESH,1,MINDDS,MINDDS,0.25,2021-07-28T22:37:46.550835,2021-08-03T09:36:39
0x6ddc09c03fc5827bea47ce78401b15374be9f34a,ChillApe_Leon,1,MINDDS,MINDDS,6.5,2021-07-28T04:01:29.641365,2021-08-03T09:36:39
0x29d0c1afc2c00443410af0a1428186bc3c7c6146,ECDC,1,MINDDS,MINDDS,10.0,2021-07-28T00:48:16.500455,2021-08-03T09:36:39
0xcdfc03c9ef93055ef29e721dcfb8a7c27af03f80,xiskool,1,MINDDS,MINDDS,0.25,2021-07-27T21:42:25.724125,2021-08-03T09:36:39
0x6bbcc2a1758ebc099f0cb03583d9f2b16433c428,Idnazila,1,MINDDS,MINDDS,4.25,2021-07-27T03:57:46.925165,2021-08-03T09:36:39
0xa72bc016be8f075fdf24964fd62c422101574bb4,SAMF,1,MINDDS,MINDDS,0.25,2021-07-26T17:13:45.878030,2021-08-03T09:36:39
0xa9959a2fc719ca396e0f28b7807557c5b753075a,ilyasseda,1,MINDDS,MINDDS,0.25,2021-07-26T16:54:01.407809,2021-08-03T09:36:39
0x073c332ced8b9c6e73b3d3ef4ee6f0862fff3549,Caxaas,1,MINDDS,MINDDS,0.25,2021-07-26T16:35:10.250407,2021-08-03T09:36:39
0xb88e29f546b99c0a9afd350414ce1054919b6e50,Escargot67,1,MINDDS,MINDDS,0.25,2021-07-26T15:42:41.250470,2021-08-03T09:36:39
0x056000dff1fa5f3cde5826317d5e8de0f88b70fe,TrippenOverCrypto,1,MINDDS,MINDDS,0.25,2021-07-26T13:36:21.671012,2021-08-03T09:36:39
0x85036a0dcb114788cabd079150357a8a48597161,SteelYinzer,1,MINDDS,MINDDS,6.5,2021-07-26T06:02:57.457434,2021-08-03T09:36:39
0x7c2d333a74c6273738009b64308159ba6c52fe4d,OneT1me,1,MINDDS,MINDDS,0.25,2021-07-26T05:14:28.990987,2021-08-03T09:36:39
0x0591fb4bf5e9be0c8b3ba938620aeddcaef5b643,JELLOW,1,MINDDS,MINDDS,0.25,2021-07-25T23:02:34.091869,2021-08-03T09:36:39
0xfb2ad6d3bb01d80ff8870246910606c7c39cdb6e,MeteorDash,1,MINDDS,MINDDS,0.25,2021-07-25T22:59:59.544950,2021-08-03T09:36:39
0x5a38379c338e0c7bbf6cad3bd003d5ffb119add7,bagcollector,1,MINDDS,MINDDS,2.8,2021-07-25T17:56:22.109021,2021-08-03T09:36:39
0x320562f05baeeed8aa76a0110008bf0c8c156a8f,ozzy-t,1,MINDDS,MINDDS,4.06,2021-07-25T00:48:55.867599,2021-08-03T09:36:39
0xca3be8fcc0bb1e966aad0fb5705ba11b517bd219,Zhuntz,1,MINDDS,MINDDS,2.75,2021-07-25T00:13:52.996236,2021-08-03T09:36:39
0x6ee3bd0c5fd5c843993fd920ba61d9b640d87d14,HeidiKlummDuHouer,1,MINDDS,MINDDS,0.25,2021-07-24T23:55:09.777819,2021-08-03T09:36:39
0xbd98fa50265ff40568cf7728e02adfb7a30ff608,Titito,1,MINDDS,MINDDS,0.25,2021-07-24T23:18:05.042364,2021-08-03T09:36:39
0x71e73c6b428eb790c8ba3c9898601e88dd4108bc,Ape149,1,MINDDS,MINDDS,0.25,2021-07-24T23:11:15.551827,2021-08-03T09:36:39
0x4e5d0348e5a3a0ed13a2f33a6e5f8909fc3e9b78,SYNS,1,MINDDS,MINDDS,2.5,2021-07-24T05:01:49.321025,2021-08-03T09:36:39
0xf19f1c9b5985a3e1b999e95ba3cc4f591a2dc019,noethleft,1,MINDDS,MINDDS,0.25,2021-07-24T00:50:17.743847,2021-08-03T09:36:39
0xeb298223f82ecb1e8b21c9f0ca5e7ba7a98c732e,fxnction,1,MINDDS,MINDDS,2.9,2021-07-24T00:16:24.716073,2021-08-03T09:36:39
0xe0af6f8f3090687918212037508ffecbb924377f,Trackzy,1,MINDDS,MINDDS,2.8,2021-07-24T00:16:10.425024,2021-08-03T09:36:39
0x0a2d58e423ba3beadcef9b14b684f52e23aba71e,APEGANGERS,1,MINDDS,MINDDS,2.35,2021-07-23T21:00:05.719614,2021-08-03T09:36:39
0x4041e9d98f794ee7d952d266c1a10707a0af5332,ntpesp,1,MINDDS,MINDDS,2.6,2021-07-23T00:53:11.617879,2021-08-03T09:36:39
0x3dc6f2e69fae19be3886234e794edb9a61e8d038,realywishanape,1,MINDDS,MINDDS,0.25,2021-07-22T23:23:44.124244,2021-08-03T09:36:39
0x97b65b2da065ffad58608a820d532bd47e0f84b9,oldredoak,1,MINDDS,MINDDS,2.16475875,2021-07-21T23:24:43.670754,2021-08-03T09:36:39
0x279ee0f94b4f59198742c53650a103f0d329e0a2,Dieu_Lay_Lo_Mo,1,MINDDS,MINDDS,0.25,2021-07-21T17:32:53.371670,2021-08-03T09:36:39
0x0f7bb7279ca6cd6cd05812f8410e082fca7d2801,Dark_Summoner,1,MINDDS,MINDDS,0.25,2021-07-21T16:56:56.210621,2021-08-03T09:36:39
0xb90edcade5e8aa93bdb52f7f092f0d122ff7e983,The_Savage_1,1,MINDDS,MINDDS,0.25,2021-07-21T16:56:35.795274,2021-08-03T09:36:39
0xd296e124b9bfe56d285a66c3f8306aeaf3c78465,TGV,1,MINDDS,MINDDS,2.068437621304688,2021-07-21T14:20:46.227899,2021-08-03T09:36:39
0x2d65c3ca98df335b0ec145d96a830e8c5e4c9b66,hummer,1,MINDDS,MINDDS,2.8,2021-07-20T23:27:43.177831,2021-08-03T09:36:39
0x184c3587ee1fe772ab98db85223d7100fae726e0,hojhjj_vault,1,MINDDS,MINDDS,2.15,2021-07-20T22:54:15.812025,2021-08-03T09:36:39
0xbd945e9c9519fffec7c87b4a26a89e522b6ba78a,ApeStar,1,MINDDS,MINDDS,2.0,2021-07-20T16:41:09.414643,2021-08-03T09:36:39
0x6e8ee4656308297ddfece05b32f12ac24b1608e2,ZoeNFT,1,MINDDS,MINDDS,0.25,2021-07-20T15:15:37.111511,2021-08-03T09:36:39
0xff1697cd18f03242ea521a80334a9060f0c25c7a,cazsreyem,1,MINDDS,MINDDS,0.25,2021-07-19T22:23:29.784295,2021-08-03T09:36:39
0x56bfc207b3cfeea6402a56cf8ceca0fe9f04b2f9,,1,MINDDS,MINDDS,3.75,2021-07-19T20:35:32.265122,2021-08-03T09:36:39
0xc0df18d3c0dff4580a96c1a2f046c9dcca7aa704,apeapevault,1,MINDDS,MINDDS,3.009,2021-07-19T20:04:20.795682,2021-08-03T09:36:39
0xc6f88c44ef441d90438c1d3af3787eeb2e69b2d2,ctjwa,1,MINDDS,MINDDS,1.76,2021-07-19T18:28:53.654993,2021-08-03T09:36:39
0x9e14a30b29ffc86c30b268df8455291901953a36,Cryyptonaate,1,MINDDS,MINDDS,3.0,2021-07-19T05:00:58.464473,2021-08-03T09:36:39
0x9c43ab91e02acb20d5b0f8b6f9d2ba7c2d2a926c,The_In_Between_Is_Mine,1,MINDDS,MINDDS,0.25,2021-07-19T01:45:44.318642,2021-08-03T09:36:39
0xfd8a935e605dc22eee71c98a4132f48da9a6dc84,LouisIruela,1,MINDDS,MINDDS,0.25,2021-07-18T22:36:12.425253,2021-08-03T09:36:39
0x917d6eba229425bb917ecffbd821df6b199d9591,00145,1,MINDDS,MINDDS,0.25,2021-07-18T22:21:59.979506,2021-08-03T09:36:39
0x6c4aec6c0593e58992dd757df3eb8a7e78d29170,Not_Rick,1,MINDDS,MINDDS,2.970481164925609,2021-07-18T20:44:55.113147,2021-08-03T09:36:39
0xcaaaec015a35499cadc0229e7c73ec305643f444,BusterBrown,1,MINDDS,MINDDS,2.0,2021-07-18T20:18:07.255987,2021-08-03T09:36:39
0xb00cd8e790ec45971a04695849a17a647eb74463,MetaverseMogul,1,MINDDS,MINDDS,1.5,2021-07-18T20:07:31.673068,2021-08-03T09:36:39
0x31a89ded8d736ca8bb846653ab74573c2dbe7bf1,screenboy,1,MINDDS,MINDDS,1.5,2021-07-18T20:05:50.755910,2021-08-03T09:36:39
0x9011b9be2b067562b732e09a25f39a59871da8eb,0xSteel,1,MINDDS,MINDDS,1.5,2021-07-18T20:03:59.207263,2021-08-03T09:36:39
0xfdc2b224cc1fd65d6cdccdd896510a7d89af81c3,NFTphunk,1,MINDDS,MINDDS,1.0,2021-07-18T20:02:51.506070,2021-08-03T09:36:39
0xe88f4c421f93d4b0006f3821e51dac9c471db76a,0xE88F,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:44.205179,2021-08-03T09:36:39
0x7b720a4d7a1e8ea46a0d3bc68ab50fd497d1bd7d,WhiteDevil,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.709522,2021-08-03T09:36:39
0xd5fe8df39fdbdbdb55fba0e2078306656ad706cb,anonbanana,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.665534,2021-08-03T09:36:39
0xcef5109cd1adc9451162732d68d739fe0242ab3a,lifereturns,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.246319,2021-08-03T09:36:39
0x36abd0a112b5215c062a7a7125ba8cc23986bbe0,JsuisunBogoss,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.076300,2021-08-03T09:36:39
0x06ac3826c858c64b5755e292d17477090d3d2149,shiny_ivysaur,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.594934,2021-08-03T09:36:39
0x9d1b972e7cee2317e24719de943b2da0b9435454,Sypius_Vault,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.138215,2021-08-03T09:36:39
0xcdca08691f9e1530a3c55d07f5f3b71d3c80d74e,VroommVroomm,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:41.991842,2021-08-03T09:36:39
0xc82ebb7ecfe87f02b7eab424bdfad0119546fe90,houllsangy,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:41.905934,2021-08-03T09:36:39
0x34ff7d54e31d0b31fe1f0263d4a4d7db39a849dc,sunny17347,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.180538,2021-08-03T09:36:39
0x0dcf57635f6562897cba35168b232fb302de0748,DegenNFTs,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.116741,2021-08-03T09:36:39
0xc13ce81feab5fc3d0fc636e1d6c0405010381e5f,0xgara,1,MINDDS,MINDDS,0.25,2021-07-18T20:00:42.039168,2021-08-03T09:36:39
0xa0556b47fef558e6ab7646dfb9eb383a02345dd2,Gr8fuL,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #30",2.22,2021-08-06T17:55:20.951677,2021-08-07T06:39:08
0xf310fc4a89cd27c8677f8a0f422e70b1db6f76e3,Squirt_,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #26",0.42,2021-08-06T17:12:28.744121,2021-08-07T06:39:08
0x6aeaab73cff1aa7da9504ec1e080d8e136a472f0,Curio_Crypto,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #8",0.3232,2021-08-06T16:16:15.035133,2021-08-07T06:39:08
0x3f934f59f5cff412ded98c07746fe564726bd7b3,Fullmelt,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #24",0.222,2021-08-06T15:48:34.195508,2021-08-07T06:39:08
0x73ac93a7950af4e92be6ed06f1c9f0fc8d166838,ChickenTaquito,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #5",0.222,2021-08-06T15:47:34.995614,2021-08-07T06:39:08
0x16f530a535123cfc13a98ef5c85fd14857960eed,takeitezzpzz,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #8",0.222,2021-08-06T15:43:18.113956,2021-08-07T06:39:08
0xe4c6c46645988bbafd8ef6b4d1b60d969cc857c3,iuri,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #26",0.222,2021-08-06T15:42:09.791560,2021-08-07T06:39:08
0xa9ef46b6c863b7d81b6f1bcd4cfe9e50275aa197,NooNeDH,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #16",0.222,2021-08-06T15:42:10.428763,2021-08-07T06:39:08
0x303c36e5c473bf36bf643debeb61c68f780641aa,VigilRacing,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #11",0.222,2021-08-06T15:38:02.537653,2021-08-07T06:39:08
0x7b17df087859f731a2097fe040a1af3b70df3c95,Silvaserger,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #28",0.222,2021-08-06T15:35:51.828495,2021-08-07T06:39:08
0x6b611d278233cb7ca76fd5c08579c3337c01e577,IHaveAnAddictionlmao,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #17",0.222,2021-08-06T15:35:48.392630,2021-08-07T06:39:08
0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,comfygang,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #29",0.222,2021-08-06T15:32:57.569775,2021-08-07T06:39:08
0x18120dbbe7ae10c72320d0ab4710b58749d0c1e7,NFTeaMAni-A,1,"Wish You Were Here - West Coast, USA"," WYWH - West Coast, USA #20",0.222,2021-08-06T15:30:04.405808,2021-08-07T06:39:08
0x23324ed44904260fe555b18e5ba95c6030b9227d,paperhandscapital,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #25",0.222,2021-08-06T15:23:50.844667,2021-08-07T06:39:08
0xb84f6da1b9accee009bdaba61573179b666b0d1a,Monkeybiz,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #9",0.222,2021-08-06T15:20:34.522018,2021-08-07T06:39:08
0x9909017a0f637380af916257d05c3e7dd2f6c68a,_jeffnicholas_ARCHIVED,1,"Wish You Were Here - West Coast, USA","WYWH - West Coast, USA #30",0.222,2021-08-06T14:11:33.055116,2021-08-07T06:39:08
0xf9add84e8476754273d8850f047497538ae07941,-Tank-,1,The Explorers Series,Explorer 002,0.1,2021-08-07T12:26:10.479228,2021-08-07T13:49:23
0xca6b710cbef9ffe90d0ab865b76d6e6bba4db5f9,SDfromtheLou,1,Showdeer,MOUNTAIN SKULL,0.315,2021-08-05T21:29:50.286870,2021-08-07T13:49:23
0x7260d0f2836e94f3b740afd475bd4a056d755be5,Visayvis,1,Showdeer,BEER DEN,0.39,2021-08-05T19:32:03.782361,2021-08-07T13:49:23
0x43eb8d74b8caa0e7c5bb819d74185de4039ed7da,michael_thangg,1,Showdeer,TAPE PARTY,0.2,2021-08-04T22:49:28.456554,2021-08-07T13:49:23
0x7decf7a31168778f311c57b9a948abaa7321001e,warrenhimself,1,Showdeer,HAUNTED SUMMER,0.3,2021-08-04T22:41:52.097267,2021-08-07T13:49:23
0xbb9a59009b299c1a0f341579744cbeb223a29703,zeeaio,1,Showdeer,WINTER SOLSTICE,0.2,2021-08-04T22:40:06.201102,2021-08-07T13:49:23
0xc6e2861d007dac67e8d4b62c6620ed8d7706404a,BoneYard,1,Showdeer,BUSTED MUSIC,0.2,2021-08-03T22:40:24.534179,2021-08-07T13:49:23
0x13a7d2fb3f73b57ef539c35c4ec59ed49b1833ca,Crucifore,1,Showdeer,TRAVELING WITH ROSES,0.34,2021-08-03T03:39:07.054823,2021-08-07T13:49:23
0xb917ae9907d09ca8b11dbc57b9a9a82f0a232daa,non-fungible-toker,1,Showdeer,PIG PARTY,0.15,2021-08-02T05:36:45.634772,2021-08-07T13:49:23
0xe48ab528f2b51fa68e22d57069cffafcd4aa2b6c,MetasNomadic,1,Showdeer,RADIO RESTAURANT,0.239,2021-08-02T03:56:22.048998,2021-08-07T13:49:23
0x959b06ab52d4a24888b2631514fe098f58c653d7,JK333,1,Showdeer,MYSTIC CELLO,0.2,2021-08-02T00:36:49.941293,2021-08-07T13:49:23
0xd48db9cb6ca5e07bbe988469221956965caf6908,JPEGREG,1,Showdeer,FLOWER CASSETTE,0.29,2021-07-28T22:49:12.112352,2021-08-07T13:49:23
0xe4d825729c7b43b26d038c81e4e0477c30c6a5bc,ShrewdCharlie,1,Showdeer,JUNKYARD BIRTHDAY,0.2,2021-07-28T21:50:15.110394,2021-08-07T13:49:23
0x3eaa63f4eac84e9e8a315de1a51529ccf4c1130d,Plankton_Lives,1,Showdeer,BARN REFUGE,0.35,2021-07-27T17:16:27.078499,2021-08-07T13:49:23
0x1c84fa0710ec9f235f6171316e8a13f467f63718,TTown25,1,Showdeer,VINTAGE VINYL,0.3997,2021-07-27T06:55:52.621510,2021-08-07T13:49:23
0x073c8200e3fc5e221688b98e9b24668c3dbd5331,Tweetgang,1,Showdeer,PORTLAND TREES,0.37,2021-07-26T16:16:52.477501,2021-08-07T13:49:23
